Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
94,48,40,78,94,56,94,10,8,11,94,11,9,36,14,20,20,80,20,20,65,30,94,33,20,28,94,54,8,57,12,11,15,25,12,33,22,11,45,36,34,74,10,63,11,94,94,54,20,18,11,11,18,22,22,11,20,30,32,5,52,19,26,19,6,94,94,14,20,11,21,11,20,94,10,14,11,16,16,16,7,94,75,53,86,16,19,18,61,19,61,94,20,15,39,18,8,94,17,14,22,33,40,5,36,13,94,20,15,43,26,11,22,20,94,8,20,94,10,11,16,9,16,64,94,21,54,20,10,29,20,37,17,45,19,51,11,11,94,19,19,20,9,94,58,19
94,94,27,73,94,63,23,7,20,9,94,11,11,36,20,20,20,69,20,20,94,13,32,35,19,19,94,54,94,87,11,11,9,94,12,33,15,8,94,58,30,67,10,64,13,91,94,54,20,20,8,9,26,16,22,11,20,17,35,4,94,20,70,19,5,43,94,20,20,11,20,9,20,91,11,10,20,20,8,16,10,94,85,32,86,3,20,20,29,19,13,61,19,11,38,21,15,94,38,14,13,31,30,10,21,11,35,20,21,42,32,23,39,15,75,8,20,94,35,11,23,11,19,74,94,23,29,19,44,43,17,26,15,40,20,35,12,11,19,20,15,20,11,94,51,19
69,64,94,61,38,65,27,10,20,11,94,10,11,36,14,19,20,35,20,20,94,34,22,29,20,21,94,54,94,94,11,11,16,37,11,40,20,8,35,94,19,94,22,64,12,90,23,31,20,19,8,11,22,28,22,11,19,30,33,8,38,20,27,19,11,43,94,20,20,11,19,10,20,88,11,20,20,19,18,19,7,30,61,64,86,11,20,20,46,18,57,67,20,12,31,94,20,14,38,20,28,46,22,12,36,94,56,20,11,82,39,25,11,18,31,11,20,20,35,11,20,10,19,64,65,12,13,20,9,32,19,37,20,45,19,61,12,11,94,19,19,6,7,10,45,20
69,94,64,69,65,34,94,11,9,11,84,11,10,36,20,4,20,71,16,7,94,39,10,56,19,20,74,54,9,37,13,11,21,39,12,29,21,9,49,61,31,94,15,69,7,90,26,47,20,20,8,11,94,24,22,11,20,94,33,9,5,19,24,16,11,94,94,19,20,11,19,11,20,94,10,20,10,20,14,20,10,94,84,86,30,23,20,20,50,20,65,66,19,10,23,20,12,23,38,20,25,55,28,9,16,13,59,19,11,95,37,28,2,19,94,8,20,94,42,8,28,7,19,74,36,13,27,20,44,39,19,29,18,46,19,66,12,11,94,19,15,20,10,94,65,18
94,94,94,57,29,22,25,11,20,11,94,11,8,36,15,6,20,86,20,20,94,28,94,38,19,20,34,54,94,87,13,11,17,43,12,33,57,11,94,94,12,32,27,60,10,93,20,50,20,19,8,11,18,35,22,11,20,30,94,6,94,19,14,20,5,61,94,20,18,10,19,11,20,94,11,20,20,20,18,20,4,50,76,94,32,15,20,20,46,19,57,66,20,14,20,94,5,94,19,11,42,35,40,16,36,94,60,20,16,73,30,21,2,20,25,11,19,25,38,11,20,7,20,64,94,31,46,20,11,27,19,42,17,40,20,50,9,11,94,19,19,9,11,94,33,20
94,94,49,57,94,63,31,10,2,9,94,11,11,36,15,6,22,83,20,20,94,36,94,39,19,20,30,54,94,94,27,11,25,39,12,33,14,8,45,94,29,94,14,67,14,86,26,54,20,20,8,8,29,24,22,11,20,94,33,5,94,20,41,19,5,62,94,20,20,11,20,11,20,94,10,19,20,19,13,12,9,43,77,67,86,6,20,20,40,18,62,58,20,12,22,21,12,94,38,14,24,39,28,10,22,13,55,20,28,62,94,26,3,17,18,8,20,17,37,9,22,8,19,71,94,13,14,20,11,39,20,28,8,12,20,50,12,11,94,19,17,20,6,19,57,17
69,94,90,82,29,26,19,11,5,11,94,11,10,36,14,6,20,83,20,20,94,35,94,30,20,28,94,54,94,94,11,11,94,38,12,28,15,8,46,94,23,77,16,63,16,88,94,54,20,20,9,6,22,27,22,11,20,94,41,6,94,19,73,8,7,94,94,19,20,11,20,10,20,27,10,20,20,20,24,20,11,46,91,94,86,5,20,20,49,19,94,64,20,11,18,94,9,87,32,20,16,30,40,10,21,13,56,19,19,55,45,15,5,19,97,8,19,17,31,11,28,11,20,65,97,11,40,20,11,39,19,26,13,15,20,69,13,11,94,19,17,20,11,94,47,20
72,94,93,84,94,45,94,11,9,11,94,11,11,26,14,17,20,77,20,20,65,35,44,25,20,18,94,54,94,41,12,11,20,25,12,33,15,11,48,42,22,77,16,64,6,91,25,54,20,20,11,11,94,24,22,11,20,27,33,8,42,20,44,11,11,94,94,20,20,11,20,11,20,94,7,20,20,20,14,16,9,42,82,79,86,2,20,20,40,19,94,79,20,12,32,21,15,30,38,20,22,37,30,12,36,11,94,20,13,94,43,10,16,14,34,9,20,19,41,11,28,11,18,71,94,19,61,20,10,37,20,33,10,3,19,55,13,11,94,20,16,9,10,94,23,20
94,63,91,67,42,63,94,11,10,11,73,11,11,36,20,11,20,65,20,20,94,28,10,22,20,18,94,54,94,94,11,11,8,94,12,30,57,7,94,63,41,62,15,63,13,92,21,48,20,21,8,11,30,37,22,11,20,29,94,8,39,20,41,19,5,45,94,20,20,11,20,11,20,28,4,13,20,19,24,20,12,38,81,50,34,3,20,20,94,20,17,77,20,13,14,94,5,94,38,11,22,94,29,20,36,11,94,14,15,94,38,8,10,19,41,8,19,94,29,8,24,10,18,68,94,14,23,20,44,20,20,18,10,2,20,70,9,11,94,20,14,20,10,94,84,20
70,60,51,47,31,67,94,11,8,8,87,11,10,23,14,10,20,94,20,20,94,24,33,22,20,21,59,54,8,93,11,11,16,94,12,33,57,11,38,60,33,94,8,66,9,91,19,45,20,19,8,11,26,36,22,11,19,30,94,6,34,15,51,20,5,45,94,19,20,10,20,10,20,62,11,20,10,19,8,13,8,47,87,94,86,7,20,20,32,20,94,40,20,11,17,12,2,27,30,14,22,47,40,6,22,11,28,20,17,86,42,34,7,20,21,8,20,94,37,11,22,11,15,63,94,29,62,15,11,7,20,30,10,4,18,67,13,11,94,20,20,20,20,94,57,21
70,63,66,94,28,44,29,11,2,11,68,10,9,29,20,19,20,79,20,20,94,42,16,57,19,20,94,54,8,40,14,7,18,20,12,33,3,11,48,94,94,69,15,94,7,82,22,54,20,20,8,11,31,23,22,11,20,26,33,5,38,19,44,12,5,55,94,20,16,11,21,10,20,94,11,20,9,19,7,18,8,46,35,94,86,6,20,19,43,20,47,93,20,10,22,20,6,44,30,10,22,33,29,8,36,13,94,20,28,94,48,27,25,20,94,11,19,94,38,11,10,11,19,52,83,14,58,19,44,34,20,40,20,56,20,43,12,11,94,19,20,20,6,94,94,20
69,65,37,81,29,94,94,11,8,11,94,11,10,36,20,20,20,47,20,20,94,23,57,18,20,19,94,35,94,92,12,11,18,33,11,22,16,11,52,94,18,69,15,63,10,91,22,54,20,20,9,10,26,41,22,11,20,27,27,4,46,19,59,9,5,46,94,20,20,11,20,11,20,95,11,20,20,20,7,19,4,43,91,52,86,23,20,20,61,13,57,92,18,12,45,20,9,96,9,20,10,15,12,7,36,12,32,19,12,25,41,17,29,20,61,7,19,17,22,11,22,11,10,62,94,10,94,15,44,28,20,30,20,60,20,81,11,11,94,19,18,20,6,94,48,20
44,64,45,76,38,67,9,11,10,11,88,11,11,36,15,20,20,34,20,20,94,39,32,22,20,18,94,54,8,94,12,9,17,40,11,20,15,6,42,54,21,94,11,64,12,91,24,54,20,20,8,11,25,32,22,11,19,30,33,5,30,19,41,19,11,46,94,19,20,11,20,9,20,25,10,20,8,19,16,15,8,43,90,52,52,5,20,20,35,19,56,90,5,10,22,21,20,28,38,15,15,33,23,10,22,13,33,9,7,79,28,15,37,20,76,8,20,17,32,11,15,11,19,57,94,26,21,20,10,19,18,34,13,25,20,33,12,11,94,19,20,20,8,94,32,18
94,94,93,69,94,86,94,11,20,11,94,11,11,27,14,8,18,93,20,20,94,29,6,33,20,28,94,54,94,94,27,11,18,25,11,32,13,8,94,16,32,94,20,64,13,33,94,49,20,20,8,12,36,28,22,9,20,32,31,4,39,19,17,16,11,94,94,19,20,11,20,10,20,94,11,20,20,20,15,20,11,43,70,61,86,5,20,20,42,19,57,92,20,11,19,94,20,32,38,20,9,43,30,14,22,11,63,20,6,86,61,29,4,20,25,8,20,20,39,11,24,6,17,62,94,20,54,20,10,39,20,28,10,45,20,52,12,11,94,20,20,11,18,94,65,19
75,60,93,41,26,41,31,11,6,11,94,11,9,36,15,20,20,37,20,20,65,20,94,23,19,28,94,54,8,94,27,11,20,30,12,33,14,8,40,40,19,94,21,63,8,90,94,54,20,22,11,11,25,30,22,11,20,29,34,5,94,17,41,18,11,43,94,19,20,10,20,9,20,57,10,19,9,19,16,20,10,31,86,67,86,10,20,20,32,19,6,92,16,11,23,20,20,99,38,20,23,40,11,10,20,13,41,19,14,91,94,20,25,19,94,8,19,94,26,11,14,11,16,64,95,22,26,20,11,30,20,20,12,34,20,67,12,11,94,20,19,20,8,94,42,18
70,57,93,94,44,26,28,11,8,8,73,11,10,28,15,19,20,57,20,20,94,35,10,14,20,17,94,54,94,93,13,11,14,94,11,32,19,9,47,57,31,75,21,94,11,54,25,44,20,20,8,11,20,25,22,11,20,29,94,7,31,17,50,19,5,94,32,20,20,11,19,9,20,94,9,20,20,20,14,16,7,48,80,83,57,8,20,20,26,12,17,70,18,14,19,12,12,27,38,15,20,26,29,8,36,12,17,20,17,66,37,11,29,20,75,8,19,14,38,11,28,11,17,55,94,24,42,19,11,25,19,35,18,42,20,40,10,11,24,20,17,20,10,94,57,20
69,94,93,64,29,82,30,10,20,11,94,11,11,21,11,16,20,79,20,20,94,33,9,13,15,16,94,54,94,41,13,11,14,28,10,40,8,11,42,94,39,69,14,63,13,90,94,50,20,20,9,11,25,40,22,11,20,29,34,4,39,19,33,20,11,51,94,20,20,11,20,8,20,88,11,20,9,17,24,20,8,94,82,94,86,17,19,20,21,10,94,69,20,19,13,94,20,92,38,20,30,33,29,9,36,94,94,19,15,94,16,26,6,11,94,8,19,17,34,11,28,10,20,64,99,11,44,20,44,27,19,30,13,15,20,60,20,11,94,19,20,20,7,20,93,18
69,64,36,83,28,71,94,11,20,9,94,11,9,36,20,14,20,85,20,20,94,8,23,41,20,19,94,54,8,39,21,11,17,43,11,29,4,8,37,63,26,94,14,64,13,90,24,54,20,20,11,11,23,30,22,11,20,29,19,5,54,19,5,19,8,12,94,20,20,11,19,11,20,99,11,20,11,19,6,19,8,45,56,72,86,24,20,20,59,13,94,42,19,11,86,20,15,29,31,20,22,49,26,8,22,13,23,20,23,81,34,26,2,20,37,8,19,94,36,11,24,4,14,71,94,13,24,19,44,25,20,37,20,57,19,63,12,11,94,19,20,20,17,94,75,20
52,60,94,82,39,55,94,11,5,11,88,11,7,36,14,7,20,57,20,20,94,38,31,18,15,28,75,36,94,93,11,11,23,33,10,40,12,8,38,94,94,46,20,55,13,70,94,49,20,20,11,6,27,44,22,11,10,30,40,8,44,14,93,19,6,44,94,20,20,11,20,11,20,61,11,17,20,20,5,18,8,30,77,94,86,8,19,20,60,15,94,93,20,15,18,21,10,15,38,11,21,30,10,4,22,13,22,20,10,94,38,30,10,19,18,10,19,94,38,8,15,11,15,63,99,6,54,16,11,34,20,17,16,29,20,66,10,11,94,19,13,20,7,94,59,18
94,19,91,69,57,57,94,11,10,11,88,11,11,36,20,20,18,93,19,20,94,26,15,35,20,21,94,54,20,93,11,11,21,34,10,33,17,11,94,11,11,65,20,63,12,37,94,54,20,20,11,10,21,30,22,11,20,29,94,6,33,19,65,17,5,94,60,16,20,11,20,11,20,94,9,20,20,20,16,20,13,44,84,52,86,19,20,20,63,15,38,93,20,14,34,19,16,26,38,20,22,35,29,7,36,11,59,19,11,33,42,13,28,20,34,10,20,94,16,11,28,11,19,60,67,13,58,15,44,30,20,32,18,24,20,49,12,11,94,19,19,20,6,94,25,20
64,46,91,69,57,87,29,11,20,7,94,11,11,36,20,14,20,94,20,20,94,21,58,21,19,21,94,35,8,66,10,11,94,94,10,32,57,11,31,25,35,71,19,64,17,29,94,49,19,15,9,10,25,33,22,11,20,94,32,9,15,20,45,19,5,45,94,20,19,11,20,11,20,26,11,20,10,16,8,19,9,44,86,85,86,13,20,20,94,20,94,26,20,11,37,16,14,29,38,10,22,32,40,12,36,8,54,16,9,94,36,31,21,20,61,9,19,15,27,11,23,10,18,64,94,17,20,20,13,31,19,23,10,14,20,57,15,11,94,20,20,20,9,19,90,20
72,61,94,68,32,49,94,11,20,11,85,11,11,36,20,20,20,94,20,17,66,38,42,36,19,20,94,54,94,94,13,11,38,23,11,31,13,6,43,45,29,94,18,94,9,16,22,54,20,20,8,11,21,27,22,11,20,94,40,7,53,19,94,17,8,29,94,19,20,11,20,11,20,52,10,20,20,20,16,20,17,51,48,94,66,22,20,20,63,17,94,93,20,12,40,94,11,56,38,10,42,56,40,11,20,94,57,10,17,30,94,15,19,20,59,11,22,94,9,11,19,11,17,60,99,17,13,20,44,24,20,31,14,33,20,34,10,11,94,18,20,20,9,94,64,19
94,60,57,75,29,59,94,11,10,11,29,11,12,36,20,15,20,94,20,20,94,21,33,94,20,28,94,27,19,94,27,11,26,35,10,40,21,9,94,94,20,94,17,64,12,88,94,54,20,20,8,11,37,25,22,11,20,31,94,5,29,19,94,18,11,94,59,19,22,11,20,11,20,94,9,14,20,20,10,17,12,94,67,94,86,3,20,20,72,20,94,94,20,11,19,20,20,94,38,17,22,37,30,8,36,11,28,20,12,93,94,21,94,20,94,8,20,94,18,11,24,11,19,61,95,11,24,19,44,21,20,24,12,9,20,43,11,11,94,19,12,20,7,94,61,20
94,94,38,69,94,61,28,11,6,11,94,11,9,36,20,20,20,12,20,20,94,27,94,18,12,28,61,54,8,94,27,11,17,94,12,40,19,9,94,60,37,94,24,60,9,91,25,44,20,20,11,11,35,33,22,11,20,29,35,4,94,17,53,19,11,94,94,18,19,11,20,11,20,94,11,20,11,19,24,20,9,94,38,94,41,18,20,20,94,18,32,94,19,19,94,19,11,94,31,20,25,41,40,14,36,13,38,19,11,90,36,26,21,20,94,8,19,94,37,9,19,11,18,64,94,15,40,20,44,94,20,94,6,13,19,60,12,11,94,20,20,20,6,94,28,20
94,30,93,83,29,60,28,10,9,5,89,11,11,36,20,20,20,80,20,20,94,32,45,43,20,20,94,54,7,56,27,11,15,94,9,33,17,11,43,94,20,67,17,94,12,92,24,49,19,20,8,10,31,20,22,11,20,28,51,4,26,19,36,19,7,63,67,17,15,11,20,11,20,94,10,13,4,15,4,20,13,46,56,95,86,14,19,20,94,18,57,41,19,14,11,8,14,94,38,14,22,32,24,22,36,13,94,6,10,34,18,21,7,20,94,8,19,94,35,11,21,11,14,67,94,21,53,20,44,30,19,35,18,42,19,94,12,11,94,20,19,20,7,94,31,20
74,94,94,69,29,74,31,10,6,11,94,11,11,18,20,20,20,83,20,20,59,31,94,55,18,20,94,54,94,94,12,11,15,28,12,40,57,6,45,94,94,94,20,64,11,31,32,44,20,19,9,11,28,24,22,11,20,94,94,4,94,20,42,18,11,44,94,11,20,11,20,8,20,91,9,20,20,19,7,20,8,43,53,53,86,8,20,20,30,20,9,77,20,15,21,2,20,27,38,15,23,41,21,11,36,13,53,20,28,94,94,8,10,20,18,8,20,17,9,11,17,11,18,73,94,13,10,20,44,39,20,29,17,41,19,38,12,11,94,20,18,20,28,94,17,20
70,94,51,69,26,61,10,11,20,11,94,10,11,26,20,9,20,80,20,19,94,19,94,52,20,21,94,54,18,94,14,11,23,94,11,40,19,8,49,94,34,94,17,63,10,85,94,54,20,15,8,11,9,17,22,11,19,30,34,7,43,10,33,15,11,49,69,18,20,9,15,11,20,70,10,18,20,19,9,20,14,43,30,83,86,38,20,20,35,20,62,92,19,13,29,20,20,45,38,20,22,42,12,12,22,13,59,19,11,83,60,21,17,19,94,8,19,94,7,11,19,10,19,61,95,6,16,11,44,42,17,12,19,31,20,37,10,11,94,20,20,20,7,94,61,20
70,53,94,69,32,38,94,11,10,9,47,11,11,36,20,4,14,58,20,20,94,30,9,51,20,21,37,54,94,94,11,11,13,29,11,21,26,11,47,22,29,94,22,59,9,94,24,54,20,20,8,10,13,28,22,11,16,24,32,5,35,15,42,20,11,62,94,19,20,9,15,10,20,94,10,20,20,19,14,18,8,22,43,69,86,38,20,19,33,20,29,45,20,12,20,94,12,19,38,19,11,44,26,13,36,13,61,20,28,87,97,16,3,20,27,8,19,15,50,8,11,5,11,62,94,10,55,17,44,12,20,33,18,26,20,94,12,11,94,19,13,20,6,94,45,14
94,14,36,62,35,86,94,11,3,11,60,11,11,36,20,12,20,36,20,20,94,21,39,14,19,18,27,54,19,70,12,11,17,39,10,40,5,9,94,58,19,53,19,67,11,92,21,54,20,20,8,9,39,37,22,11,20,29,32,5,40,13,56,19,6,59,59,20,20,11,20,11,20,94,11,20,20,19,7,19,12,48,62,83,86,13,20,20,58,19,57,91,20,14,16,19,13,94,38,10,24,22,30,9,36,13,27,20,28,73,33,18,11,15,30,8,19,14,36,9,12,11,13,61,94,13,29,20,44,30,20,36,14,20,18,67,9,11,94,19,11,20,28,94,50,20
51,63,93,68,94,60,94,11,8,11,94,11,11,27,20,9,20,94,20,20,94,34,94,94,20,28,94,54,94,91,14,9,94,18,10,40,9,11,32,94,28,69,25,64,20,46,22,49,20,20,11,11,30,18,22,11,20,94,36,4,30,19,53,17,6,36,94,19,20,11,20,11,20,26,11,20,20,20,18,19,10,43,71,69,39,38,19,19,64,20,94,57,20,15,18,94,7,17,38,14,25,46,27,11,36,12,45,19,12,83,55,25,20,17,94,8,19,94,37,11,28,11,15,39,26,12,40,19,44,25,19,30,20,30,20,35,10,11,94,20,20,20,7,94,55,20
71,62,89,79,27,34,7,10,4,11,84,12,10,36,20,20,20,93,20,17,94,31,32,53,20,20,94,54,94,94,11,11,16,33,12,18,57,11,45,62,32,70,21,64,13,53,22,49,20,20,8,5,25,29,22,11,19,29,94,3,54,19,70,19,6,51,94,20,20,11,20,11,20,33,11,20,20,20,12,18,8,94,91,83,31,7,20,20,53,20,56,70,20,15,43,21,15,45,32,10,15,15,30,9,36,13,48,20,28,54,70,26,34,20,76,8,20,94,36,11,13,11,5,70,95,11,30,20,44,31,17,32,11,48,20,72,10,11,94,19,20,20,28,94,63,20
70,39,57,75,27,61,28,11,10,11,94,11,11,25,14,20,19,94,20,20,69,28,94,94,19,28,94,54,94,94,17,8,15,27,12,17,32,11,94,41,15,94,14,62,7,56,94,54,20,20,11,11,31,21,22,11,20,29,94,4,33,20,48,12,11,94,94,19,20,11,20,11,20,94,11,20,20,20,10,16,9,43,53,85,86,9,20,20,56,20,56,79,19,11,25,21,20,41,38,19,21,35,29,15,36,11,57,15,11,86,58,22,15,18,94,8,19,94,40,11,7,11,14,51,79,20,56,20,10,31,20,33,16,46,20,38,11,11,22,19,20,20,9,94,30,20
72,62,81,32,94,89,30,11,20,7,94,11,11,36,20,3,20,80,20,20,68,34,60,44,20,28,94,25,8,94,27,11,28,23,11,25,10,11,49,19,27,94,7,62,10,94,12,54,20,19,8,11,26,22,22,11,20,18,94,6,36,16,61,15,11,45,94,12,20,11,20,11,20,91,9,19,9,20,9,14,8,47,79,32,63,6,20,20,43,19,56,66,15,15,19,15,20,27,38,19,26,38,40,14,36,13,60,20,19,60,51,8,42,17,89,8,20,17,94,11,28,11,20,58,67,10,43,19,44,34,19,27,7,13,19,44,7,11,94,20,10,20,6,20,22,20
94,19,34,68,37,88,28,11,5,11,94,11,10,36,14,20,20,68,20,20,68,19,54,23,19,20,94,54,94,96,12,11,23,31,12,40,16,8,94,52,27,69,11,64,11,88,23,54,20,20,9,11,23,34,22,11,20,29,27,7,42,20,55,19,11,43,94,18,20,11,20,11,20,74,10,19,11,16,10,15,8,33,90,70,86,17,20,20,59,15,9,64,19,20,33,21,20,94,30,20,22,55,40,9,22,13,50,20,11,87,43,22,7,15,18,8,19,94,40,11,19,10,18,65,94,19,25,19,11,34,18,21,14,21,20,97,13,11,94,19,13,20,28,94,58,20
69,64,93,75,45,54,30,10,5,11,82,11,10,18,14,15,20,86,20,19,94,24,14,41,18,19,94,54,8,94,13,5,19,35,8,18,15,11,30,94,21,94,39,65,10,91,23,49,20,11,8,11,31,13,22,10,20,28,35,7,10,19,40,19,7,46,94,19,12,11,19,11,20,37,10,16,9,19,12,20,6,35,82,66,86,10,19,20,43,19,10,73,19,12,7,19,10,105,38,18,14,43,29,16,36,12,54,15,9,83,94,21,10,14,18,11,20,25,37,11,23,11,3,65,95,30,58,20,11,24,20,23,18,44,20,26,12,11,10,19,19,20,11,94,49,20
94,13,30,49,25,47,29,11,5,8,72,11,9,36,20,5,20,94,20,20,94,33,9,94,19,28,94,54,94,94,27,11,94,94,12,32,57,11,94,94,13,94,12,64,11,45,94,54,20,20,11,11,18,20,22,11,20,29,35,4,29,19,17,19,11,25,94,18,20,11,19,7,20,90,11,20,20,17,24,19,5,36,60,63,67,12,20,20,94,20,94,71,20,20,19,94,20,94,38,20,18,38,29,15,36,94,61,20,28,67,29,27,5,16,94,8,20,17,40,11,28,6,19,61,94,17,55,19,44,25,19,33,14,31,19,38,11,11,94,20,20,20,6,19,37,20
68,64,48,69,41,66,94,11,20,11,93,11,10,27,20,18,20,31,20,20,94,29,58,22,20,21,94,54,8,58,13,11,22,27,10,34,23,6,41,94,25,40,13,63,13,94,23,41,20,20,9,11,21,35,22,11,20,30,32,4,45,20,9,17,11,46,94,20,16,11,10,11,20,94,11,20,8,18,6,20,12,94,58,94,86,10,20,20,50,20,61,94,20,14,19,20,6,97,31,10,23,34,40,15,22,13,94,18,15,94,40,25,4,20,42,8,20,94,36,11,28,2,14,64,95,13,5,14,44,33,20,28,20,57,19,92,11,11,94,19,20,20,10,94,94,20
68,5,64,72,94,82,28,10,7,11,94,11,11,36,20,4,20,79,20,20,76,16,33,9,19,17,94,54,94,63,10,11,19,26,11,32,57,11,21,42,33,30,30,63,11,90,22,54,20,19,8,10,94,21,22,11,20,29,21,5,41,20,46,19,6,94,94,19,20,11,20,11,20,94,10,18,20,20,24,20,11,25,91,56,86,20,20,20,59,8,16,77,20,11,91,94,3,40,38,12,23,35,40,9,36,13,57,20,23,83,39,19,9,20,19,8,16,94,33,11,28,10,15,64,80,17,35,20,44,31,19,28,10,25,20,40,9,11,94,19,20,20,10,94,67,19
51,94,79,69,63,66,30,11,7,7,85,11,11,36,20,20,20,83,20,20,94,38,32,41,20,18,94,54,9,94,11,8,94,32,12,40,14,11,42,62,16,94,17,63,10,26,10,54,20,20,8,11,35,15,22,11,13,94,40,6,27,15,48,19,7,45,94,12,20,11,19,11,20,92,8,20,10,19,12,20,10,94,56,94,86,4,19,20,60,19,94,16,20,11,15,21,1,22,38,20,21,47,10,20,36,11,94,18,12,88,53,7,5,20,28,8,20,17,29,11,28,11,18,50,100,12,50,19,44,20,20,23,13,25,15,94,11,11,94,20,15,20,6,17,19,20
94,65,94,44,59,40,94,10,20,11,94,11,10,36,20,12,20,92,20,20,94,21,56,55,20,20,29,54,94,94,11,11,16,94,11,40,20,9,94,94,16,94,16,64,10,91,24,54,20,20,8,11,25,31,22,11,20,29,33,6,53,18,39,18,11,52,94,15,21,9,20,9,20,99,9,20,20,20,9,14,10,48,39,51,86,3,20,18,20,20,94,66,19,13,89,94,11,94,30,20,25,35,29,7,22,94,27,20,28,82,94,11,11,20,18,8,19,94,33,9,8,10,8,69,94,11,36,20,44,26,20,33,10,7,19,45,12,11,94,20,20,20,28,94,18,19
94,94,23,69,25,84,94,10,4,11,7,11,11,36,20,20,20,74,20,20,94,26,2,56,19,21,94,54,94,94,11,11,12,43,12,27,17,11,94,94,33,94,10,62,9,55,94,54,15,20,11,9,32,23,22,11,20,29,94,4,37,19,12,16,11,19,94,19,20,11,20,11,20,94,11,20,20,19,24,16,28,44,60,54,86,4,20,20,44,11,46,83,20,12,25,94,20,94,38,20,42,27,29,10,36,13,19,16,13,37,94,19,3,18,30,8,20,94,39,11,7,11,11,68,94,16,50,19,44,38,20,31,10,12,20,46,12,11,94,19,15,20,8,94,65,19
71,63,27,75,94,87,9,10,20,11,94,9,11,36,15,15,20,78,20,20,61,29,1,57,20,19,75,54,9,94,12,11,16,30,12,27,57,8,42,36,22,94,25,68,10,81,22,54,20,20,8,7,17,30,22,11,20,29,94,7,31,15,4,20,11,21,94,16,19,11,18,11,20,37,9,19,8,20,24,19,8,94,27,94,63,21,20,20,64,20,94,70,20,12,17,21,12,92,38,20,10,27,30,10,36,9,52,18,13,50,85,10,2,19,34,9,20,15,27,8,16,3,19,55,97,10,34,17,11,30,20,27,18,34,20,23,11,11,94,19,13,20,8,94,27,20
71,65,93,45,34,61,94,11,2,11,94,11,11,36,14,6,20,66,20,20,94,32,2,27,18,20,75,54,94,42,13,11,21,94,11,25,22,11,49,7,26,54,14,67,13,62,25,49,20,19,8,4,21,39,22,11,19,29,94,7,37,18,17,19,11,94,94,19,20,11,20,11,20,94,11,20,20,16,11,20,10,46,68,54,86,7,20,20,30,18,39,78,20,9,20,94,15,30,38,20,24,35,25,6,21,13,32,20,17,81,27,25,1,19,25,8,17,25,44,9,24,5,18,50,94,13,43,14,11,34,15,34,20,30,20,71,12,11,94,20,11,20,18,94,55,20
94,94,65,75,40,65,94,11,9,11,87,9,10,36,20,5,20,84,19,20,94,26,32,23,20,21,74,54,94,57,27,11,13,37,11,34,31,11,94,94,21,53,21,66,14,34,26,54,20,20,8,10,29,30,22,11,20,94,94,6,94,18,12,19,5,94,94,19,19,11,19,11,20,94,11,20,20,20,16,17,6,94,50,94,21,9,20,20,73,20,94,94,20,14,14,21,8,26,31,12,19,34,40,8,36,12,31,19,16,48,65,18,3,19,19,8,19,14,43,9,24,8,18,57,69,12,56,19,14,18,20,25,13,39,19,60,11,11,94,19,18,20,7,94,53,20
70,65,37,39,27,42,28,11,9,11,94,11,10,36,14,11,20,80,20,20,94,28,94,46,21,21,40,54,94,62,12,11,18,94,11,40,17,11,42,94,34,40,7,56,7,94,22,54,20,20,11,11,26,25,22,11,20,28,41,3,53,19,32,17,8,94,94,19,20,9,19,8,20,94,11,20,20,19,11,12,5,94,50,64,86,7,20,20,12,19,53,50,11,12,29,94,9,97,38,20,19,38,40,9,36,13,36,20,16,75,27,25,13,20,94,8,20,94,53,11,14,11,20,94,94,16,66,17,11,33,20,42,10,29,20,59,10,11,94,20,15,20,8,94,26,17
