Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
69,51,42,82,33,60,25,93,41,76,61,99,86,64,74,99,99,85,98,99,68,32,22,35,99,68,63,56,9,60,43,93,16,26,99,83,38,99,48,38,36,78,11,67,57,61,21,80,95,91,75,98,19,24,61,99,94,32,34,28,55,99,28,98,53,43,50,72,93,99,99,89,101,54,89,71,55,82,67,81,26,41,79,56,36,42,99,91,65,95,65,60,99,75,41,19,43,34,46,71,52,35,55,5,57,14,43,99,55,46,27,12,23,99,37,78,99,19,11,74,58,83,80,68,71,22,58,99,24,31,95,40,87,47,97,54,56,99,12,98,99,44,34,15,62,98
69,39,29,78,33,67,25,64,32,86,61,98,99,64,74,99,99,73,98,97,60,14,34,37,98,69,63,56,10,92,40,93,9,25,99,84,27,72,42,62,32,71,11,68,68,97,21,80,99,99,75,83,28,17,61,99,94,18,37,23,30,99,74,98,52,46,50,99,93,99,87,83,101,96,98,52,51,95,33,80,35,41,90,34,36,10,100,98,30,95,13,65,98,59,41,22,75,34,58,71,32,33,75,11,60,12,37,84,74,45,34,24,41,78,79,75,97,19,37,74,80,99,97,79,71,24,31,99,25,45,86,28,76,42,97,37,60,99,20,94,76,44,41,15,54,98
73,68,99,65,40,69,29,96,32,99,61,95,94,64,74,99,97,38,98,99,60,36,23,31,99,74,63,56,10,68,41,99,17,39,99,61,35,72,37,29,20,63,24,68,60,95,25,59,99,98,77,99,23,30,61,99,98,32,35,43,40,99,29,99,54,46,50,89,99,99,99,90,101,93,99,99,51,99,75,98,27,31,64,68,36,28,99,98,49,94,61,71,99,60,33,13,38,14,58,99,66,49,54,13,57,13,59,99,41,86,41,26,11,94,33,77,99,22,37,74,71,90,95,67,69,13,14,99,22,34,99,39,99,48,99,65,64,99,12,98,95,30,25,10,48,99
73,39,68,73,68,36,25,99,49,76,89,98,92,64,74,23,99,76,82,37,60,42,11,59,99,72,78,56,9,39,47,93,22,42,99,73,37,82,52,65,33,63,15,73,38,95,27,87,99,99,71,84,21,26,61,99,99,30,35,45,5,99,26,83,54,43,50,99,99,98,97,99,101,54,90,99,54,99,60,99,38,41,89,91,34,59,100,98,52,57,68,69,99,50,25,22,61,25,58,74,59,58,71,10,45,14,63,99,39,99,40,30,3,98,37,75,97,19,45,76,47,66,97,78,38,14,28,89,25,41,96,31,93,48,99,70,63,99,12,99,78,44,35,15,69,91
69,39,99,61,30,23,26,93,32,99,61,99,73,64,75,33,97,91,98,97,60,30,22,40,99,73,36,56,10,92,48,93,18,45,99,83,17,79,42,29,13,34,28,63,50,98,22,92,99,98,72,96,19,37,61,98,94,32,34,31,30,99,15,86,44,65,50,99,94,93,99,99,101,54,99,92,51,99,76,99,16,53,80,57,37,39,100,99,49,98,60,70,63,72,21,13,29,34,51,55,49,37,55,16,57,13,64,84,58,78,32,23,2,99,27,77,98,27,40,74,70,65,70,67,71,33,49,89,25,28,95,44,86,42,97,53,46,99,12,98,99,45,40,15,35,99
69,39,52,60,33,67,33,94,11,83,61,98,99,64,76,33,99,88,98,97,60,38,22,41,99,70,32,56,10,68,46,93,26,41,99,82,24,70,48,29,31,63,15,71,71,91,28,80,99,99,72,71,31,25,61,98,94,30,35,29,30,87,43,98,49,66,50,99,93,99,99,99,101,54,91,98,51,99,53,64,34,46,82,71,36,17,99,99,43,94,65,61,63,61,23,22,60,34,58,70,58,41,70,10,61,14,58,84,42,66,44,28,3,86,19,73,97,18,39,78,79,71,96,75,71,14,15,99,26,41,99,29,44,13,99,53,61,99,12,98,85,44,21,20,60,88
73,39,95,87,31,27,20,93,25,76,61,99,89,64,74,33,97,87,98,97,60,37,22,32,99,68,63,56,10,99,41,93,19,40,99,72,27,76,48,29,24,82,17,67,80,93,21,80,95,99,79,57,23,29,61,99,94,30,43,32,30,99,77,42,66,43,50,96,93,99,99,95,101,29,87,92,51,95,28,99,40,49,96,57,36,15,99,98,52,95,27,67,63,56,19,13,45,92,85,99,40,32,55,10,60,14,59,99,67,59,48,16,6,97,99,72,99,18,33,74,47,99,99,68,99,11,42,99,26,41,97,28,68,16,97,74,66,99,12,96,86,44,40,15,50,99
77,39,98,89,33,48,25,99,47,97,61,98,98,73,73,85,97,82,98,97,68,37,47,26,96,65,63,56,10,44,45,93,21,27,99,83,26,79,51,44,23,81,17,68,30,97,27,80,99,88,75,99,21,25,61,99,94,29,35,40,44,99,47,57,54,43,50,99,99,99,87,99,101,54,66,92,51,99,57,82,32,45,87,84,36,5,99,98,42,95,27,83,99,63,34,23,75,32,58,99,52,40,74,12,57,11,43,84,48,63,46,10,17,73,36,84,97,20,44,74,47,99,93,75,71,20,64,99,24,39,95,35,52,3,99,58,68,99,12,94,83,45,37,15,24,99
69,67,97,71,45,67,25,93,51,76,77,98,99,64,74,56,99,69,98,99,60,29,11,23,99,65,63,56,10,99,42,99,9,25,99,75,17,67,42,67,43,66,16,66,68,98,22,90,99,99,78,84,32,39,61,99,99,30,34,42,41,99,44,98,46,47,50,99,93,99,87,89,101,30,40,66,51,98,28,90,43,40,86,53,39,7,100,98,36,57,18,82,99,67,15,13,26,34,58,55,52,31,73,21,57,12,43,70,53,63,40,8,11,99,44,74,99,19,31,70,83,92,94,72,71,15,24,89,25,21,95,19,52,2,97,74,45,100,12,94,70,44,36,15,89,97
74,64,54,50,33,71,25,93,43,70,93,98,88,62,74,50,99,62,98,99,60,25,34,24,99,74,62,56,9,99,40,99,17,25,99,84,17,79,40,63,35,63,8,70,49,97,20,83,95,99,76,99,27,38,61,98,98,32,34,30,36,78,54,86,49,48,50,99,93,95,87,90,101,66,99,92,54,99,35,65,30,49,93,99,36,19,100,98,34,57,27,43,63,57,18,13,13,29,78,72,52,50,55,6,62,12,30,84,59,90,44,36,8,85,23,74,97,19,39,74,79,97,78,66,71,31,66,76,26,8,95,31,53,4,91,71,68,99,12,94,80,44,72,15,61,99
74,67,70,63,30,47,30,93,14,76,72,94,79,81,74,95,97,84,99,99,60,44,17,60,99,73,63,56,9,42,51,68,19,22,99,82,6,79,51,29,21,73,16,67,39,87,23,80,95,88,71,99,33,24,61,98,94,27,35,29,40,96,47,64,49,58,50,99,82,97,99,92,101,54,99,92,48,99,31,92,29,49,37,57,36,16,99,99,46,57,50,98,99,51,24,21,30,46,80,54,51,34,74,9,57,14,43,84,42,63,51,28,27,99,99,98,99,19,41,74,37,99,97,55,88,15,61,98,25,36,99,43,71,60,97,46,63,99,12,98,99,44,22,15,41,99
73,68,39,85,31,61,25,93,40,76,61,98,87,64,74,99,97,50,98,99,60,24,60,19,99,69,63,66,10,97,45,99,19,35,97,56,29,79,55,29,19,73,16,67,53,96,24,80,99,99,85,89,27,44,61,99,94,29,29,24,48,99,62,48,48,48,50,89,93,99,87,99,101,99,99,92,51,99,29,99,16,45,96,55,36,59,100,98,64,65,61,98,93,63,48,22,47,99,23,74,24,15,31,8,57,12,34,99,42,27,44,18,31,99,65,68,99,18,24,74,79,99,53,65,99,10,25,77,25,30,95,32,71,64,97,86,59,99,12,98,90,44,24,15,51,97
46,68,48,80,40,70,9,93,51,76,93,98,94,64,76,57,99,36,98,99,60,42,34,24,99,65,63,56,9,68,45,87,18,42,97,49,27,56,45,58,22,63,11,67,64,97,25,80,99,99,77,99,27,34,61,98,97,32,35,28,31,99,43,99,54,48,50,99,93,97,87,81,101,27,90,92,43,99,68,79,29,46,95,55,60,13,99,98,37,96,59,95,28,54,24,22,38,29,58,79,35,35,58,10,61,14,35,48,27,83,30,16,39,85,81,74,97,18,34,74,52,98,98,60,71,27,22,89,24,20,94,36,67,26,97,35,61,99,12,98,80,44,30,15,34,93
69,39,99,73,33,91,25,93,32,76,61,99,97,74,74,40,93,98,99,99,60,31,6,34,99,68,63,56,10,68,46,99,19,26,99,81,24,76,42,17,34,63,22,68,68,35,21,91,99,99,78,99,38,29,61,82,99,34,33,24,42,99,18,82,54,43,50,95,93,98,87,91,101,54,99,92,51,95,61,99,39,46,74,64,36,14,100,98,45,96,60,97,63,58,20,13,38,34,58,74,23,46,74,15,61,12,66,84,24,91,65,31,4,99,27,72,97,21,42,74,85,56,85,66,71,21,57,89,24,41,95,30,52,47,97,55,62,99,12,94,80,56,66,15,69,99
79,64,98,43,27,43,33,93,30,76,61,98,86,64,75,99,97,39,98,97,69,21,22,24,96,68,63,56,9,68,46,93,22,32,99,84,25,74,42,43,20,63,22,67,43,95,21,80,95,99,75,99,26,32,61,99,94,31,36,25,30,87,43,91,54,46,50,99,93,89,87,84,101,61,91,98,46,99,67,99,38,33,91,71,36,26,100,98,34,95,6,97,80,56,25,21,38,99,58,99,56,43,29,11,57,14,44,97,50,96,44,21,27,97,99,75,99,19,27,74,50,99,80,68,99,23,27,99,26,31,95,21,60,36,97,71,61,99,12,94,99,44,28,15,44,90
74,60,98,63,47,27,30,93,41,76,77,99,92,78,76,99,99,60,98,99,60,37,11,15,99,60,63,56,10,99,48,99,15,25,99,81,34,83,50,61,33,80,23,67,56,58,27,82,99,88,72,99,21,26,61,98,99,31,34,36,33,88,53,98,52,43,34,99,93,97,99,84,101,54,80,92,51,99,57,80,27,50,84,88,66,22,100,98,27,64,18,74,92,72,20,12,61,29,58,79,47,28,73,9,57,13,18,84,60,70,40,12,31,85,79,73,98,15,40,74,47,99,84,58,71,25,44,99,25,26,99,38,93,44,99,42,54,99,26,94,85,44,36,15,61,99
73,39,99,68,30,87,31,91,32,76,61,98,94,58,56,80,97,84,98,99,60,35,9,14,75,56,63,56,10,43,48,99,14,29,93,61,14,97,45,29,41,73,15,67,69,96,21,92,99,99,84,99,27,42,61,99,94,30,36,23,41,99,35,86,54,54,50,99,93,99,87,77,101,93,96,99,47,89,28,99,28,41,87,57,36,45,99,99,22,53,27,73,99,99,14,13,38,97,58,99,71,35,72,10,57,13,43,99,54,63,17,27,7,57,37,72,99,18,36,74,47,90,70,68,99,12,46,99,25,29,99,31,69,16,97,64,59,100,12,98,99,44,27,21,99,92
73,68,38,88,30,75,25,96,32,78,61,99,79,64,74,74,99,90,98,99,60,8,24,43,96,68,63,56,9,41,78,93,18,45,97,74,7,76,39,66,27,63,15,67,66,96,26,80,99,88,75,99,24,32,61,97,99,30,20,28,57,99,6,99,73,12,50,89,93,99,99,89,101,99,99,99,55,99,27,99,28,47,59,76,36,63,100,98,63,65,27,45,99,55,91,21,78,31,82,74,52,52,65,8,61,14,24,84,81,86,36,27,3,85,39,77,99,19,38,74,83,37,72,75,71,13,26,98,25,26,95,39,71,60,99,67,62,99,12,99,99,44,60,15,80,99
55,63,53,87,41,58,25,93,26,76,93,99,67,64,73,39,97,60,98,99,60,40,33,19,75,68,79,67,10,99,41,99,25,35,92,61,21,76,40,29,21,49,21,58,67,74,21,90,95,99,75,59,28,47,61,99,53,31,42,40,46,71,99,99,59,47,50,99,93,97,87,89,101,65,99,88,51,95,23,92,29,32,81,57,36,21,98,99,64,78,27,99,63,76,19,22,52,16,58,55,51,32,25,4,61,14,23,99,38,63,40,32,11,99,19,88,99,19,40,73,55,84,75,67,99,6,57,82,25,36,95,18,84,30,97,70,54,99,12,98,66,44,25,15,62,92
69,20,97,73,60,60,25,93,51,76,93,99,99,64,74,99,93,98,97,99,60,27,16,37,99,76,63,56,21,99,41,99,22,36,90,82,30,79,42,12,12,69,22,67,60,39,21,80,99,88,75,94,22,32,61,99,94,31,34,33,35,99,68,85,51,43,64,83,93,99,99,97,101,54,86,99,51,95,67,99,45,46,89,55,36,50,100,98,67,78,41,98,63,70,36,20,80,27,58,99,52,37,74,8,57,12,63,99,39,35,45,13,29,99,36,88,97,19,17,74,47,99,96,63,71,13,61,78,25,32,95,34,91,25,97,52,60,99,12,98,99,44,23,15,26,97
67,49,96,74,61,92,31,93,32,64,61,98,99,64,74,74,99,62,98,97,60,23,62,22,99,75,63,65,9,69,38,99,19,25,95,80,17,79,32,26,37,75,21,67,87,31,21,91,95,76,84,92,27,35,61,96,99,30,34,47,16,99,48,99,47,47,50,99,99,99,87,89,101,28,99,92,54,81,34,97,33,46,91,90,36,34,99,98,36,57,27,28,63,59,40,17,72,31,58,54,52,34,55,13,57,9,57,82,34,63,38,32,22,99,64,84,99,16,29,74,79,92,94,68,71,18,21,99,31,33,99,24,51,15,97,61,76,99,12,94,80,44,33,20,95,97
76,65,53,72,34,52,25,93,32,76,90,99,99,64,74,99,97,99,98,88,70,40,45,38,99,72,63,56,10,68,47,93,40,24,99,77,22,57,45,47,31,63,20,67,47,16,23,80,99,99,72,84,22,29,61,99,99,30,43,37,56,99,32,86,73,31,50,99,99,97,99,89,101,55,92,99,51,95,67,99,59,54,51,57,76,58,100,98,66,86,27,99,63,62,43,13,57,60,58,54,49,59,55,12,57,13,60,54,60,31,44,16,20,85,63,98,99,19,10,74,66,84,88,63,99,18,14,99,25,25,95,32,73,35,97,36,52,99,12,90,80,44,33,15,68,95
69,63,61,80,31,63,25,93,51,76,30,99,99,64,74,78,97,62,98,97,60,23,34,25,96,68,63,50,20,68,46,99,27,37,91,61,36,80,42,29,21,63,18,68,60,93,21,80,95,99,72,99,39,27,61,99,94,32,34,29,31,99,32,94,54,43,62,99,99,99,99,89,101,54,85,74,51,95,44,88,42,41,71,57,36,8,100,99,76,57,27,60,99,57,20,21,38,34,58,89,52,39,74,8,57,12,30,99,42,98,44,22,8,99,37,74,97,19,19,74,84,84,98,65,99,12,25,99,25,22,95,26,63,9,97,46,58,99,12,99,61,44,24,15,64,97
69,39,40,73,33,65,30,93,32,76,61,99,86,64,74,99,99,12,98,97,60,29,22,20,63,68,65,56,9,68,46,93,18,25,99,61,34,82,42,64,39,63,25,63,48,96,26,82,95,88,75,97,37,35,61,99,94,31,37,22,30,87,56,98,54,43,50,92,97,98,87,89,101,54,98,92,55,99,28,99,34,41,40,57,48,48,100,98,36,94,34,60,99,97,21,20,59,34,82,99,60,44,55,15,57,14,40,99,40,95,38,28,22,85,37,73,99,19,39,79,69,99,90,67,71,16,42,99,25,27,99,27,32,14,99,63,61,99,12,94,80,44,24,15,29,97
69,32,99,88,31,64,30,91,47,49,95,99,99,64,74,99,97,84,98,97,60,34,48,46,99,71,63,56,8,60,46,93,16,25,85,84,30,79,46,29,21,71,18,67,64,97,26,90,96,88,71,94,33,21,61,99,94,30,54,22,28,97,38,98,64,66,71,88,79,97,87,89,101,54,93,65,24,76,17,99,46,48,59,99,36,36,99,99,36,94,61,43,99,74,11,8,70,34,58,71,52,34,60,23,57,14,43,31,37,36,19,22,8,99,37,70,99,19,37,74,74,99,73,70,71,22,56,99,25,32,99,38,93,45,99,52,61,99,12,94,99,44,24,15,32,99
79,39,53,73,31,78,33,92,30,76,61,97,94,49,74,57,97,88,98,97,63,33,22,59,94,73,63,56,10,68,46,93,16,30,99,61,17,60,48,29,21,63,21,68,59,33,34,82,95,99,84,99,30,26,61,98,99,30,34,24,30,99,44,92,54,47,50,57,93,99,87,71,101,96,78,99,51,96,31,99,28,45,56,56,36,21,100,98,32,57,9,81,99,77,22,2,38,29,58,76,56,43,52,12,57,14,56,84,42,63,44,9,11,99,19,72,99,18,10,74,59,99,94,77,71,14,11,99,25,41,95,31,89,43,99,40,61,98,12,94,93,44,30,15,18,99
74,39,54,73,28,64,11,93,32,76,61,94,99,73,74,45,97,84,98,98,60,20,22,55,99,75,63,56,19,68,52,97,24,25,97,61,33,76,51,29,36,63,18,67,51,90,21,80,99,77,72,99,9,18,61,99,98,32,36,39,46,50,35,77,54,52,73,93,93,81,76,99,101,75,92,94,51,97,40,99,52,45,32,87,36,21,100,99,37,57,66,97,97,65,31,21,38,48,58,74,52,45,31,13,61,14,62,98,41,88,64,22,18,99,37,73,99,19,7,74,66,87,96,65,99,6,17,57,25,45,87,12,97,33,97,40,50,99,12,94,99,44,26,15,65,99
74,56,53,73,34,40,25,99,51,86,50,99,97,64,74,23,71,61,98,99,60,32,10,54,99,75,40,56,10,68,40,99,14,30,99,53,46,79,50,23,31,63,23,63,46,61,25,80,95,88,72,94,14,30,61,98,83,26,33,28,37,77,44,99,54,66,50,99,99,87,76,92,101,54,92,99,51,98,58,90,29,24,46,73,36,21,100,99,35,57,31,48,99,64,21,13,60,20,58,97,27,46,66,14,57,14,65,84,42,92,99,16,3,99,28,77,99,16,53,72,38,49,58,65,71,11,59,86,25,12,95,35,91,28,99,52,61,99,12,98,68,44,23,15,48,72
69,15,38,66,37,91,25,93,16,76,63,99,98,64,74,62,97,38,98,99,60,23,42,15,99,65,28,56,20,74,45,99,18,41,92,61,9,82,42,61,20,56,20,71,57,98,22,80,99,88,73,83,41,40,61,98,94,31,34,28,42,68,59,98,54,62,62,89,99,99,99,89,101,54,99,92,51,99,32,99,43,50,66,88,36,33,100,99,61,96,60,96,63,72,17,20,66,34,58,54,57,23,74,10,57,14,28,84,42,77,35,19,12,76,32,73,98,15,38,79,42,99,66,64,71,14,31,99,25,32,95,38,70,22,92,71,45,99,12,98,57,44,30,15,53,99
54,66,99,72,33,64,25,93,44,99,61,98,99,75,74,46,97,62,98,99,60,36,22,25,96,68,63,56,10,97,51,87,19,19,94,61,16,79,34,29,30,73,26,67,56,49,23,91,95,88,75,99,32,19,61,98,99,30,38,24,32,99,56,86,58,39,50,98,93,97,99,89,101,28,99,92,51,95,75,98,38,46,75,73,44,21,98,98,68,57,27,60,99,76,19,13,38,18,58,70,60,49,66,12,57,13,48,99,42,88,59,27,22,86,37,73,99,19,39,74,47,99,78,41,27,13,42,99,25,26,99,32,99,31,97,37,52,99,12,99,80,44,26,15,58,99
75,66,94,84,28,36,8,94,23,76,89,99,89,64,74,57,99,98,98,87,60,33,33,57,99,70,63,56,10,99,42,93,17,35,99,45,17,99,47,65,33,74,23,68,67,56,23,91,95,99,73,51,26,30,61,99,99,31,34,19,57,99,74,99,56,54,50,99,93,99,99,89,101,35,99,99,51,95,50,93,29,41,96,88,36,20,100,99,56,57,59,74,63,76,45,22,77,48,84,54,36,16,74,10,57,14,51,84,42,57,74,28,36,99,80,75,97,19,38,74,46,99,27,74,99,12,31,99,25,33,87,34,59,51,97,77,52,99,12,98,80,44,30,15,67,99
74,42,60,80,29,65,29,98,51,76,61,99,99,69,74,99,98,62,99,99,74,29,22,25,99,68,63,56,10,68,63,75,16,28,99,43,57,79,42,43,16,63,15,66,37,59,21,80,95,88,75,99,33,22,61,99,94,31,34,22,35,99,51,63,54,43,50,96,99,99,87,89,101,54,98,99,51,99,41,81,31,45,56,90,36,23,100,98,59,57,59,84,99,57,26,23,38,43,58,99,51,37,73,16,57,12,60,79,40,91,62,24,16,94,37,76,99,19,42,74,24,97,70,54,83,21,59,99,24,33,99,35,83,49,97,41,58,99,24,98,80,44,32,15,32,99
77,65,85,34,33,94,32,93,32,69,61,99,94,64,74,18,99,85,99,99,72,36,64,46,99,68,63,47,9,68,46,99,30,24,97,63,17,99,52,20,29,63,7,66,51,61,13,80,99,97,71,99,27,24,61,99,99,20,34,31,38,82,64,77,54,48,50,61,93,99,99,99,101,96,79,99,48,95,37,71,29,50,83,34,73,17,100,98,46,95,59,69,78,78,20,16,38,28,58,97,61,40,55,15,57,14,64,84,67,64,54,9,45,89,94,72,97,18,28,74,47,99,70,61,71,11,46,98,25,36,99,29,38,14,99,47,38,100,12,94,53,44,21,21,23,99
69,20,35,72,39,93,30,93,28,99,61,98,92,64,72,57,99,72,98,99,72,20,58,24,97,73,63,56,10,99,43,93,24,33,99,61,28,70,42,55,29,73,12,67,57,93,25,80,99,99,85,84,25,36,61,98,94,31,29,39,45,99,58,98,54,46,50,92,93,98,87,99,101,78,95,99,55,82,40,79,29,35,96,74,36,45,100,98,62,77,10,68,99,66,35,23,38,34,80,74,53,58,55,10,62,14,53,84,41,92,45,23,7,79,20,73,98,19,42,74,67,94,93,68,71,20,26,95,25,36,92,23,72,22,99,99,66,99,12,98,68,44,30,15,62,99
73,67,99,79,48,57,32,92,25,99,87,98,95,51,72,75,97,91,98,97,60,25,15,44,92,69,63,56,9,68,50,51,20,37,76,45,27,99,32,29,22,63,41,69,51,96,24,91,95,57,72,99,33,14,61,91,94,30,38,37,11,99,42,97,66,49,50,99,63,98,97,89,101,39,91,81,45,99,49,99,23,37,87,70,36,27,99,98,45,95,11,77,99,62,7,20,50,99,58,92,35,46,73,16,57,13,57,75,32,87,44,23,11,72,20,77,99,26,39,74,79,99,17,69,99,31,61,89,25,26,99,25,94,47,97,28,61,99,11,98,99,44,39,15,52,99
69,14,32,52,27,50,31,93,29,76,76,99,84,64,74,29,97,62,98,99,60,35,9,25,99,68,63,56,10,68,46,99,19,25,99,80,17,79,42,29,14,63,13,68,55,47,21,80,99,88,75,99,19,21,61,98,94,31,38,24,31,99,18,97,54,26,50,91,99,99,98,69,101,95,97,92,51,88,28,95,18,38,63,66,77,31,99,98,36,57,27,75,63,66,20,13,38,34,58,74,42,41,73,16,57,13,64,84,42,71,31,28,5,82,37,73,97,18,43,74,47,60,99,65,71,18,58,99,25,27,99,35,70,33,99,40,56,99,12,94,80,44,22,21,39,97
72,68,51,73,44,70,25,93,32,76,98,99,92,74,74,94,97,33,98,99,60,31,62,23,99,76,63,56,9,62,50,93,24,29,90,85,40,57,43,29,27,43,14,66,67,61,25,76,99,99,85,99,22,37,61,99,94,31,34,23,48,99,10,87,54,49,50,99,81,99,50,89,101,54,99,99,42,92,26,99,42,41,61,57,36,27,100,99,53,57,65,60,99,74,20,21,30,99,82,54,56,36,55,15,61,14,43,94,55,63,43,27,4,99,45,74,97,19,38,74,47,26,74,68,99,13,5,70,25,35,95,30,71,60,99,98,58,99,12,98,99,44,36,15,41,97
72,5,68,76,33,87,30,90,37,76,61,98,99,64,74,24,99,84,99,97,81,17,35,10,99,62,63,56,10,67,39,93,20,27,97,80,17,99,22,45,35,32,31,66,58,96,23,80,95,98,71,88,21,22,61,99,94,31,23,26,44,99,49,98,54,43,50,98,93,99,87,99,101,54,92,91,51,99,28,99,40,26,96,60,36,53,100,98,63,41,17,82,63,57,96,13,15,42,58,63,56,37,55,10,57,14,60,84,82,88,41,20,10,99,20,74,80,19,35,74,47,96,78,68,85,18,37,99,25,33,98,30,52,27,97,43,49,99,12,99,80,44,35,15,71,97
54,39,83,73,67,70,32,93,37,63,90,99,99,64,74,57,97,88,98,99,60,40,34,44,99,64,63,56,9,68,40,76,19,34,99,61,24,79,44,65,17,63,18,66,53,27,11,80,95,99,72,99,37,16,61,99,69,30,43,31,29,76,51,98,66,47,50,62,99,99,99,89,101,97,77,92,53,98,48,99,35,41,59,57,36,11,99,98,63,95,27,17,99,58,16,23,9,24,58,99,50,50,25,21,57,12,43,91,42,93,57,7,6,99,29,73,97,18,31,74,47,99,93,53,99,12,53,98,25,21,99,24,68,26,75,52,56,99,12,94,76,44,24,18,20,97
69,69,53,47,62,43,25,92,32,99,61,99,88,64,74,60,97,97,98,99,60,23,60,58,96,72,31,56,10,68,39,93,17,25,97,61,36,86,42,29,17,63,17,68,52,97,26,80,99,99,77,98,26,32,61,98,94,31,35,32,56,91,41,90,54,56,50,77,99,85,99,78,101,99,82,99,51,99,40,71,36,50,41,54,36,9,100,94,21,57,27,69,99,66,94,13,59,34,80,99,60,37,73,7,61,13,29,84,42,87,44,11,12,85,20,78,99,19,35,79,29,94,43,73,71,12,38,99,25,28,95,35,52,8,97,47,64,99,12,94,80,44,30,15,19,99
69,39,25,73,26,89,25,92,24,76,8,99,94,64,74,57,97,78,98,99,60,27,3,60,98,73,63,56,10,68,42,99,13,46,99,67,31,98,42,29,35,63,10,66,48,59,21,80,77,88,75,81,33,24,61,97,94,31,34,23,39,97,13,82,54,20,50,99,93,99,99,99,101,54,99,99,51,97,28,84,30,47,63,57,36,10,100,98,47,58,48,87,63,63,26,13,38,34,58,99,49,28,74,10,57,14,21,83,46,39,44,20,3,94,32,76,99,19,41,74,25,98,59,72,71,16,53,95,25,40,95,33,51,12,97,48,60,99,12,98,77,44,29,15,69,99
75,67,29,80,33,92,10,92,32,76,61,82,99,64,78,77,99,83,98,99,65,30,1,60,99,69,79,56,9,68,45,99,17,32,99,68,17,76,45,38,23,63,27,72,51,86,23,80,99,99,78,68,18,32,61,99,94,31,34,35,33,79,4,86,54,22,50,82,96,99,93,89,101,40,81,98,44,95,28,99,30,41,29,57,73,55,100,98,68,57,27,74,63,60,18,22,61,97,58,74,23,29,76,11,57,10,55,92,46,53,90,10,2,95,36,78,97,16,29,78,56,31,98,58,99,11,36,86,25,32,99,28,92,36,97,24,56,99,12,98,69,44,30,15,28,99
75,69,99,47,36,64,25,93,14,99,61,99,98,64,74,33,97,70,98,99,60,34,2,29,92,72,79,56,10,44,47,99,22,25,99,64,40,79,52,7,28,57,15,71,65,66,27,90,95,97,73,41,22,41,61,98,99,31,34,36,39,90,17,97,54,43,50,99,99,99,99,99,101,54,99,99,51,84,46,99,36,49,71,57,36,18,100,98,32,94,42,82,99,47,21,13,76,32,58,99,57,37,64,6,60,14,34,84,59,86,29,26,2,95,27,73,88,27,47,78,84,50,94,53,71,14,46,70,26,36,76,36,71,32,97,75,62,99,12,94,55,44,66,15,58,99
69,39,69,79,42,69,25,99,48,76,92,87,88,64,74,28,97,89,99,97,60,27,34,25,96,73,79,56,10,60,46,99,14,40,97,84,55,79,42,29,22,56,22,70,72,36,27,80,95,99,72,91,31,32,61,99,94,30,34,34,30,90,13,98,51,43,50,99,97,97,99,89,101,54,97,99,51,95,68,88,21,41,53,57,24,25,100,98,77,57,27,60,99,72,15,23,41,28,81,64,45,36,55,9,57,12,33,99,56,51,69,19,4,99,20,73,99,15,45,78,85,73,92,60,73,13,59,99,33,19,95,27,66,41,99,64,58,99,12,98,91,44,27,15,56,97
75,69,39,41,29,45,30,93,48,97,61,99,88,64,74,58,97,85,98,99,60,29,22,48,99,75,42,56,10,66,43,93,19,25,99,61,30,79,44,29,35,42,7,59,36,61,23,80,95,99,75,99,28,27,61,98,94,29,44,19,56,98,34,86,73,43,50,99,99,87,98,70,99,54,99,92,51,95,47,60,20,41,53,68,36,19,100,98,13,95,57,53,56,63,30,13,47,99,58,99,46,41,55,10,57,14,39,84,58,79,29,27,14,99,37,78,99,19,56,74,48,99,70,62,71,17,70,87,25,35,99,44,53,31,97,63,52,99,12,94,77,44,28,15,28,86
